Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,106.76000213623047,106.81999969482422,104.97000122070312,105.7300033569336,100.09992980957031,1020900
2020-01-03,104.2699966430664,105.69999694824219,104.08999633789062,105.11000061035156,99.5129623413086,679100
2020-01-06,104.8499984741211,105.73999786376953,104.72000122070312,105.68000030517578,100.05260467529297,505200
2020-01-07,104.4000015258789,104.80999755859375,103.98999786376953,104.47000122070312,98.90703582763672,629400
2020-01-08,104.0,105.41000366210938,103.37000274658203,104.9000015258789,99.31412506103516,700900
2020-01-09,105.5199966430664,106.36000061035156,104.91000366210938,106.19000244140625,100.53543853759766,652900
2020-01-10,106.23999786376953,106.93000030517578,105.72000122070312,106.8499984741211,101.16029357910156,671700
2020-01-13,106.33000183105469,107.01000213623047,106.20999908447266,106.55999755859375,101.3886489868164,512500
2020-01-14,106.4800033569336,106.7699966430664,105.11000061035156,106.5,101.33158111572266,733500
2020-01-15,106.41999816894531,107.6500015258789,106.16000366210938,106.7300033569336,101.55039978027344,666400
2020-01-16,107.26000213623047,107.80999755859375,106.88999938964844,107.11000061035156,101.9119644165039,495600
2020-01-17,106.93000030517578,107.0999984741211,105.72000122070312,107.05999755859375,101.8643798828125,1329000
2020-01-21,106.83000183105469,107.66999816894531,106.63999938964844,107.33999633789062,102.13079071044922,958400
2020-01-22,107.77999877929688,108.69999694824219,107.36000061035156,108.54000091552734,103.27255249023438,684500
2020-01-23,108.41000366210938,108.43000030517578,107.12000274658203,107.98999786376953,102.74925994873047,650000
2020-01-24,108.25,108.26000213623047,106.51000213623047,107.79000091552734,102.5589599609375,764700
2020-01-27,106.95999908447266,109.6500015258789,106.75,109.47000122070312,104.15741729736328,1517000
2020-01-28,109.62999725341797,110.98999786376953,108.94000244140625,110.81999969482422,105.44190979003906,999900
2020-01-29,110.69999694824219,111.61000061035156,110.26000213623047,110.66999816894531,105.29917907714844,1505300
2020-01-30,112.7300033569336,112.88999938964844,109.55999755859375,112.0,106.56465148925781,1454800
2020-01-31,111.51000213623047,112.29000091552734,109.9000015258789,110.66999816894531,105.29917907714844,1060300
2020-02-03,111.19000244140625,111.93000030517578,110.05000305175781,111.83000183105469,106.40289306640625,731400
2020-02-04,112.4000015258789,113.0,111.16999816894531,111.26000213623047,105.8605728149414,1006700
2020-02-05,111.7300033569336,113.0,111.5,111.9800033569336,106.54561614990234,1064700
2020-02-06,112.58999633789062,113.0,111.0999984741211,111.69000244140625,106.26969146728516,660700
2020-02-07,111.83999633789062,112.2300033569336,111.29000091552734,111.44999694824219,106.04133605957031,471500
2020-02-10,111.30000305175781,111.6500015258789,110.7699966430664,111.62000274658203,106.2031021118164,677600
2020-02-11,112.08999633789062,112.9800033569336,111.55000305175781,112.3499984741211,106.89766693115234,840600
2020-02-12,112.5199966430664,112.91999816894531,110.93000030517578,111.1500015258789,105.75590515136719,1466500
2020-02-13,110.83000183105469,112.73999786376953,110.62000274658203,112.16000366210938,106.71688842773438,953500
2020-02-14,112.27999877929688,112.8499984741211,111.70999908447266,112.8499984741211,107.37339782714844,670800
2020-02-18,112.69000244140625,112.8499984741211,111.48999786376953,112.58999633789062,107.12601470947266,903500
2020-02-19,113.0,113.97000122070312,112.70999908447266,113.4800033569336,107.97282409667969,840500
2020-02-20,113.06999969482422,113.31999969482422,112.2300033569336,112.83999633789062,107.3638687133789,520500
2020-02-21,112.83999633789062,113.58000183105469,112.20999908447266,113.1500015258789,107.65884399414062,970600
2020-02-24,111.80999755859375,113.11000061035156,111.44999694824219,112.33999633789062,106.88813781738281,956500
2020-02-25,112.7300033569336,112.88999938964844,109.97000122070312,110.4000015258789,105.04228973388672,913800
2020-02-26,111.08999633789062,111.80999755859375,109.93000030517578,109.93000030517578,104.59510040283203,1092900
2020-02-27,109.0199966430664,113.25,108.76000213623047,110.97000122070312,105.58464813232422,2098300
2020-02-28,109.27999877929688,109.30000305175781,103.62000274658203,106.05999755859375,100.91292572021484,2707500
2020-03-02,106.9800033569336,112.20999908447266,106.48999786376953,112.11000061035156,106.66930389404297,1841300
2020-03-03,112.29000091552734,112.95999908447266,107.41999816894531,108.6500015258789,103.37722778320312,1605000
2020-03-04,110.37999725341797,115.48999786376953,110.37999725341797,115.4800033569336,109.87576293945312,2082500
2020-03-05,118.30000305175781,118.58000183105469,114.11000061035156,115.68000030517578,110.06605529785156,3936000
2020-03-06,116.83999633789062,116.83999633789062,108.72000122070312,112.0199966430664,106.58366394042969,3035100
2020-03-09,109.04000091552734,112.0,107.30999755859375,109.83999633789062,104.50947570800781,3186600
2020-03-10,113.0,113.22000122070312,102.75,106.33999633789062,101.17932891845703,3290800
2020-03-11,104.58999633789062,104.58999633789062,97.0199966430664,99.7300033569336,94.89010620117188,3101100
2020-03-12,93.6500015258789,94.0,88.05999755859375,90.41000366210938,86.02241516113281,2801600
2020-03-13,96.80000305175781,102.55000305175781,90.30000305175781,96.7699966430664,92.07376861572266,3270100
2020-03-16,88.69999694824219,91.06999969482422,83.26000213623047,86.38999938964844,82.19749450683594,3671800
2020-03-17,88.62000274658203,89.63999938964844,80.12000274658203,86.20999908447266,82.02622985839844,3264400
2020-03-18,81.80000305175781,82.9800033569336,74.66999816894531,77.45999908447266,73.70086669921875,2452400
2020-03-19,76.83000183105469,84.4000015258789,73.47000122070312,79.30999755859375,75.46109008789062,2658600
2020-03-20,81.04000091552734,81.77999877929688,73.47000122070312,75.23999786376953,71.5886001586914,2637200
2020-03-23,74.05999755859375,80.8499984741211,73.20999908447266,75.13999938964844,71.49345397949219,2662300
2020-03-24,78.20999908447266,79.52999877929688,74.77999877929688,79.27999877929688,75.43255615234375,2675500
2020-03-25,78.2300033569336,81.06999969482422,76.91999816894531,79.0199966430664,75.18516540527344,2430100
2020-03-26,80.5199966430664,91.48999786376953,80.33000183105469,88.97000122070312,84.65229034423828,3309800
2020-03-27,85.4000015258789,87.45999908447266,82.37000274658203,83.08000183105469,79.04813385009766,1889100
2020-03-30,83.18000030517578,84.22000122070312,80.7699966430664,83.05999755859375,79.02909851074219,1692700
2020-03-31,81.44000244140625,81.79000091552734,79.06999969482422,80.30000305175781,76.40303802490234,2474400
2020-04-01,76.29000091552734,79.0,74.11000061035156,78.7699966430664,74.9472885131836,3038200
2020-04-02,77.41000366210938,79.43000030517578,75.94000244140625,77.44999694824219,73.69135284423828,2238900
2020-04-03,76.91999816894531,77.43000030517578,73.0199966430664,73.33999633789062,69.78081512451172,1595700
2020-04-06,75.79000091552734,79.94000244140625,74.58999633789062,78.69000244140625,75.447265625,1995700
2020-04-07,83.31999969482422,84.51000213623047,81.12000274658203,83.41000366210938,79.97276306152344,1748800
2020-04-08,84.0,89.0,84.0,87.83999633789062,84.22019958496094,1785600
2020-04-09,89.0,93.13999938964844,88.87000274658203,89.7699966430664,86.07067108154297,1953300
2020-04-13,89.7699966430664,89.9800033569336,85.41000366210938,86.43000030517578,82.86832427978516,1167500
2020-04-14,87.5,90.5199966430664,87.0999984741211,90.0999984741211,86.38706970214844,1342000
2020-04-15,86.48999786376953,89.5199966430664,86.2699966430664,89.05000305175781,85.38034057617188,1404200
2020-04-16,89.13999938964844,91.5,88.08999633789062,90.75,87.01029205322266,1619500
2020-04-17,93.0,95.87000274658203,92.7300033569336,95.4000015258789,91.46866607666016,2369900
2020-04-20,94.19999694824219,96.30000305175781,93.5,95.02999877929688,91.11389923095703,1585700
2020-04-21,93.0,95.41000366210938,92.55000305175781,94.45999908447266,90.5674057006836,2615400
2020-04-22,100.04000091552734,103.5999984741211,95.5199966430664,99.58000183105469,95.4764175415039,3771100
2020-04-23,100.0,102.75,98.9000015258789,100.66000366210938,96.51192474365234,3135400
2020-04-24,101.79000091552734,109.13999938964844,100.5199966430664,106.62000274658203,102.2262954711914,3875000
2020-04-27,109.43000030517578,116.7699966430664,108.77999877929688,116.0199966430664,111.23893737792969,4460900
2020-04-28,122.18000030517578,125.0,111.83000183105469,111.91000366210938,107.29830932617188,4820500
2020-04-29,113.19000244140625,114.95999908447266,109.26000213623047,113.55000305175781,108.8707275390625,2191800
2020-04-30,111.4000015258789,112.73999786376953,109.11000061035156,110.11000061035156,105.57249450683594,2395300
2020-05-01,108.6500015258789,109.3499984741211,105.41999816894531,108.80999755859375,104.3260498046875,2181600
2020-05-04,107.87999725341797,108.9000015258789,106.88999938964844,107.27999877929688,102.85910034179688,1426600
2020-05-05,108.18000030517578,110.08999633789062,107.69999694824219,108.30999755859375,103.84666442871094,1580800
2020-05-06,108.8499984741211,109.48999786376953,106.44000244140625,107.41000366210938,102.98374938964844,1066100
2020-05-07,108.41000366210938,108.7300033569336,106.4000015258789,107.36000061035156,102.9358139038086,1121200
2020-05-08,108.87000274658203,112.97000122070312,107.27999877929688,112.22000122070312,107.59555053710938,1673600
2020-05-11,110.97000122070312,111.44999694824219,108.87999725341797,110.93000030517578,106.35868072509766,1504600
2020-05-12,111.7699966430664,112.63999938964844,107.63999938964844,107.81999969482422,103.3768539428711,1215600
2020-05-13,108.58000183105469,109.45999908447266,105.37000274658203,107.16000366210938,102.74405670166016,1418200
2020-05-14,106.43000030517578,110.7699966430664,104.77999877929688,110.47000122070312,105.91764068603516,1774200
2020-05-15,110.08999633789062,112.2300033569336,109.83999633789062,111.08000183105469,106.50252532958984,2406300
2020-05-18,113.18000030517578,114.38999938964844,108.93000030517578,109.04000091552734,104.54656982421875,1761300
2020-05-19,108.62999725341797,111.41999816894531,108.0199966430664,110.22000122070312,105.6779556274414,1411800
2020-05-20,112.4000015258789,117.93000030517578,112.19999694824219,113.95999908447266,109.26383972167969,1788200
2020-05-21,113.87000274658203,113.87000274658203,112.0199966430664,112.98999786376953,108.33379364013672,898900
2020-05-22,113.23999786376953,113.23999786376953,111.45999908447266,112.83000183105469,108.1803970336914,770400
2020-05-26,115.30000305175781,115.4800033569336,112.30000305175781,112.75,108.10368347167969,1176100
2020-05-27,112.1500015258789,116.1500015258789,110.16000366210938,115.54000091552734,110.77872467041016,1681300
2020-05-28,116.83000183105469,119.83999633789062,115.41999816894531,118.06999969482422,113.2044677734375,1521800
2020-05-29,118.77999877929688,119.20999908447266,115.43000030517578,118.27999877929688,113.40580749511719,2183100
2020-06-01,118.05999755859375,119.47000122070312,116.62000274658203,118.44000244140625,113.5592269897461,2088100
2020-06-02,120.01000213623047,123.38999938964844,119.70999908447266,122.61000061035156,117.55736541748047,2221600
2020-06-03,123.3499984741211,123.87000274658203,119.0199966430664,119.5,114.57553100585938,1526200
2020-06-04,118.61000061035156,121.5199966430664,118.1500015258789,119.52999877929688,114.60430145263672,994900
