Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,155.39999389648438,156.1699981689453,154.0399932861328,156.11000061035156,152.82135009765625,444200
2020-01-03,154.08999633789062,155.94000244140625,153.1199951171875,155.2899932861328,152.01861572265625,417200
2020-01-06,154.9600067138672,156.1199951171875,153.85000610351562,156.02999877929688,152.74305725097656,449100
2020-01-07,155.00999450683594,156.08999633789062,154.72999572753906,155.14999389648438,151.88157653808594,351400
2020-01-08,155.72999572753906,157.5,154.17999267578125,156.27000427246094,152.97801208496094,474800
2020-01-09,157.0800018310547,158.42999267578125,156.57000732421875,157.5800018310547,154.26040649414062,444700
2020-01-10,158.0,158.4600067138672,155.8699951171875,156.88999938964844,153.58494567871094,392900
2020-01-13,157.39999389648438,158.5800018310547,156.4499969482422,158.27000427246094,154.9358673095703,383600
2020-01-14,157.47999572753906,158.4199981689453,156.9499969482422,158.32000732421875,154.9848175048828,312100
2020-01-15,158.42999267578125,159.72999572753906,157.89999389648438,158.72000122070312,155.3763885498047,408900
2020-01-16,159.52000427246094,160.75,158.1999969482422,160.72999572753906,157.34405517578125,725300
2020-01-17,160.97999572753906,161.97999572753906,160.24000549316406,160.57000732421875,157.18743896484375,475800
2020-01-21,160.38999938964844,162.30999755859375,160.00999450683594,161.94000244140625,158.52857971191406,506500
2020-01-22,162.89999389648438,165.0,161.83999633789062,164.3800048828125,160.9171600341797,386300
2020-01-23,163.55999755859375,164.1300048828125,160.88999938964844,161.38999938964844,157.99014282226562,531900
2020-01-24,161.52999877929688,163.10000610351562,160.80999755859375,162.38999938964844,158.96908569335938,549500
2020-01-27,160.0,161.8000030517578,159.57000732421875,160.6199951171875,157.23635864257812,444000
2020-01-28,161.24000549316406,164.4199981689453,161.24000549316406,163.3000030517578,159.85992431640625,533600
2020-01-29,164.13999938964844,167.0500030517578,164.11000061035156,165.83999633789062,162.34642028808594,571600
2020-01-30,164.30999755859375,165.52000427246094,162.99000549316406,165.44000244140625,161.954833984375,619500
2020-01-31,164.3800048828125,166.02999877929688,158.16000366210938,158.97000122070312,155.6211395263672,1157500
2020-02-03,159.4600067138672,163.99000549316406,159.22999572753906,163.13999938964844,159.7032928466797,735000
2020-02-04,165.44000244140625,167.64999389648438,164.9199981689453,166.85000610351562,163.3351287841797,708700
2020-02-05,168.30999755859375,169.0500030517578,166.9600067138672,167.74000549316406,164.2063751220703,555800
2020-02-06,168.17999267578125,170.57000732421875,167.1300048828125,170.50999450683594,166.91802978515625,379400
2020-02-07,170.25,171.63999938964844,168.75999450683594,171.4600067138672,167.84800720214844,465100
2020-02-10,171.07000732421875,173.2899932861328,170.82000732421875,173.19000244140625,169.5415802001953,487500
2020-02-11,174.17999267578125,174.89999389648438,173.0399932861328,174.35000610351562,170.67713928222656,356700
2020-02-12,173.50999450683594,174.72999572753906,172.47000122070312,172.75999450683594,169.49978637695312,555100
2020-02-13,172.58999633789062,175.16000366210938,172.27999877929688,174.8800048828125,171.5797576904297,497800
2020-02-14,175.0500030517578,176.6999969482422,173.9499969482422,176.60000610351562,173.26730346679688,318300
2020-02-18,176.13999938964844,176.86000061035156,174.17999267578125,174.8000030517578,171.50128173828125,637500
2020-02-19,175.52999877929688,177.99000549316406,175.02000427246094,176.6199951171875,173.28695678710938,378000
2020-02-20,176.39999389648438,176.52999877929688,172.50999450683594,176.0,172.6786346435547,290700
2020-02-21,175.3699951171875,175.6999969482422,173.5399932861328,173.8800048828125,170.59866333007812,448200
2020-02-24,169.9199981689453,171.4499969482422,168.25999450683594,169.8300018310547,166.6250762939453,436900
2020-02-25,170.25,170.89999389648438,164.7899932861328,165.80999755859375,162.6809539794922,434900
2020-02-26,165.9600067138672,169.72000122070312,165.5500030517578,165.9199981689453,162.78884887695312,479600
2020-02-27,164.02999877929688,168.0500030517578,162.66000366210938,162.72000122070312,159.64926147460938,632600
2020-02-28,158.85000610351562,160.14999389648438,153.02999877929688,158.9600067138672,155.96022033691406,1247600
2020-03-02,160.5,168.91000366210938,160.0500030517578,168.75,165.56544494628906,1258700
2020-03-03,168.67999267578125,171.91000366210938,162.63999938964844,165.24000549316406,162.1217041015625,918800
2020-03-04,168.3000030517578,175.25999450683594,167.52000427246094,174.82000732421875,171.52090454101562,1098300
2020-03-05,172.16000366210938,172.8699951171875,168.16000366210938,170.75,167.52772521972656,975500
2020-03-06,166.99000549316406,168.00999450683594,161.42999267578125,166.0800018310547,162.94586181640625,937300
2020-03-09,156.5,158.0,151.61000061035156,154.5,151.5843505859375,732100
2020-03-10,158.17999267578125,161.94000244140625,152.88999938964844,161.7100067138672,158.6583251953125,1186000
2020-03-11,157.52999877929688,159.08999633789062,150.5,153.61000061035156,150.711181640625,757500
2020-03-12,143.77000427246094,147.6300048828125,135.91000366210938,136.1199951171875,133.5512237548828,1269500
2020-03-13,145.0,149.7899932861328,136.24000549316406,149.72999572753906,146.90438842773438,1230900
2020-03-16,137.49000549316406,146.2100067138672,134.10000610351562,137.92999267578125,135.32705688476562,1183600
2020-03-17,140.3000030517578,162.3000030517578,135.58999633789062,161.42999267578125,158.38357543945312,1943900
2020-03-18,146.75999450683594,158.80999755859375,146.22999572753906,151.75,148.88626098632812,1806600
2020-03-19,144.0399932861328,148.99000549316406,134.80999755859375,136.10000610351562,133.5316162109375,1567200
2020-03-20,134.49000549316406,135.3800048828125,113.43000030517578,114.33999633789062,112.18225860595703,1948000
2020-03-23,113.0,126.02999877929688,108.8499984741211,121.36000061035156,119.06977081298828,1427800
2020-03-24,127.45999908447266,135.85000610351562,124.58000183105469,135.05999755859375,132.51123046875,1398200
2020-03-25,134.3300018310547,140.52000427246094,132.52000427246094,135.7100067138672,133.1489715576172,877900
2020-03-26,135.5399932861328,146.77000427246094,135.02999877929688,146.52000427246094,143.7549591064453,1020800
2020-03-27,139.25,145.99000549316406,136.0,141.9499969482422,139.27117919921875,885700
2020-03-30,143.27999877929688,156.22999572753906,143.0,154.2100067138672,151.2998809814453,1035000
2020-03-31,153.60000610351562,155.38999938964844,145.6300048828125,147.2899932861328,144.5104522705078,1281800
2020-04-01,140.72999572753906,145.3800048828125,138.16000366210938,142.2899932861328,139.6047821044922,974000
2020-04-02,140.49000549316406,150.6300048828125,140.2899932861328,150.1300048828125,147.29684448242188,955000
2020-04-03,148.0,155.0,147.0,152.97000122070312,150.083251953125,1262600
2020-04-06,157.99000549316406,159.2899932861328,155.58999633789062,158.3000030517578,155.3126678466797,822100
2020-04-07,159.27999877929688,159.8300018310547,152.41000366210938,153.67999267578125,150.77984619140625,1044600
2020-04-08,155.00999450683594,156.32000732421875,149.60000610351562,155.16000366210938,152.23191833496094,691600
2020-04-09,150.49000549316406,160.6199951171875,149.6999969482422,159.82000732421875,156.8040008544922,936600
2020-04-13,158.30999755859375,159.0,154.13999938964844,157.19000244140625,154.22360229492188,471000
2020-04-14,160.6699981689453,164.58999633789062,160.10000610351562,163.6699981689453,160.58132934570312,571800
2020-04-15,159.02999877929688,161.32000732421875,157.9499969482422,160.1699981689453,157.14736938476562,609200
2020-04-16,161.8699951171875,163.83999633789062,160.1999969482422,161.32000732421875,158.27569580078125,542900
2020-04-17,164.38999938964844,165.35000610351562,160.50999450683594,165.16000366210938,162.04324340820312,754100
2020-04-20,163.3000030517578,165.9499969482422,161.8300018310547,164.27999877929688,161.1798095703125,689800
2020-04-21,160.9600067138672,161.5,156.5,157.35000610351562,154.38058471679688,426100
2020-04-22,160.13999938964844,161.92999267578125,157.1699981689453,160.9199981689453,157.88320922851562,409800
2020-04-23,161.58999633789062,162.52999877929688,158.61000061035156,158.72999572753906,155.7345428466797,541900
2020-04-24,161.39999389648438,161.88999938964844,158.66000366210938,161.0,157.96173095703125,483400
2020-04-27,163.11000061035156,163.8000030517578,160.1699981689453,162.77000427246094,159.69830322265625,634600
2020-04-28,164.0,164.1199951171875,156.77999877929688,158.22000122070312,155.23419189453125,627600
2020-04-29,160.0800018310547,160.82000732421875,156.1199951171875,156.30999755859375,153.36021423339844,619100
2020-04-30,155.0,156.32000732421875,152.27000427246094,155.32000732421875,152.388916015625,912100
